source,target,weight,l1_strength,sum_signed
Deploying to staging environment,Building Java classes,0.005816592384004435,0.005816592384004435,0.0017083935288186125
Deprecated function used,Building Java classes,0.007985853983697548,0.007985853983697548,0.005895810630758216
Encrypting artifacts,Building Java classes,0.0039827558435761795,0.0039827558435761795,0.0039827558435761795
Entering compilation loop,Building Java classes,0.002428826638053338,0.002428826638053338,0.002428826638053338
Finalizing CI job,Building Java classes,0.0023536659145040836,0.0023536659145040836,0.0023536659145040836
Formatting source code,Building Java classes,0.001754386975171907,0.001754386975171907,0.00021642088171074136
Generating code coverage report,Building Java classes,-0.000544099380012973,0.000544099380012973,-0.000544099380012973
Generating documentation with Doxygen,Building Java classes,0.10632399740978385,0.10632399740978385,0.08316178007460637
Generating system diagnostics,Building Java classes,-0.00036617186302148375,0.00036617186302148375,-0.00036617186302148375
Installing dependencies,Building Java classes,0.10290825191038179,0.10290825191038179,0.09981279821031915
Linker returned non-zero exit code,Building Java classes,0.2669084650619549,0.2669084650619549,0.26280826654097705
Linking CXX executable,Building Java classes,-0.11400429649392874,0.11400429649392874,-0.11400429649392874
Linking shared libraries,Building Java classes,0.0006351774900802191,0.0006351774900802191,0.0006351774900802191
Logging build statistics,Building Java classes,-0.0015919560953527169,0.0015919560953527169,-0.0006665975024713264
Logging health status,Building Java classes,0.00937430230217497,0.00937430230217497,0.00841073645445095
Measuring memory usage,Building Java classes,0.001773229936035152,0.001773229936035152,0.001773229936035152
Merging pull request,Building Java classes,-0.003614726775077119,0.003614726775077119,-0.003614726775077119
Migrating database schema,Building Java classes,0.34900646359517834,0.34900646359517834,0.34485947659456356
Notifying release manager,Building Java classes,-0.0011431859926524252,0.0011431859926524252,-0.0011431859926524252
Optimizing assets,Building Java classes,-0.000673251391017338,0.000673251391017338,-0.000673251391017338
Out of memory during linking stage,Building Java classes,-0.0015743232262186676,0.0015743232262186676,-0.0015743232262186676
Patching vulnerabilities,Building Java classes,0.004487105522993156,0.004487105522993156,0.0031490551631798295
Publishing site,Building Java classes,-0.0006256101673951494,0.0006256101673951494,-0.0006256101673951494
Pulling Docker base image,Building Java classes,-0.0025245522643636896,0.0025245522643636896,-0.0025245522643636896
Pushing changes to remote,Building Java classes,-0.0024363596243373977,0.0024363596243373977,-0.0024363596243373977
Rebalancing workloads,Building Java classes,-0.0026032813729733213,0.0026032813729733213,-0.0026032813729733213
Rebooting build server,Building Java classes,-0.0009095375506467101,0.0009095375506467101,-0.0009095375506467101
Rebuilding failed jobs,Building Java classes,-0.0053613084873314855,0.0053613084873314855,-0.00012847343530211254
Reporting test results,Building Java classes,-0.0011207891615871617,0.0011207891615871617,-0.0011207891615871617
Restarting database service,Building Java classes,-9.397365044446001e-05,9.397365044446001e-05,-9.397365044446001e-05
Restarting failed containers,Building Java classes,-0.0011332512052921512,0.0011332512052921512,-0.0011332512052921512
Restoring database,Building Java classes,-0.004908674297511507,0.004908674297511507,-0.004908674297511507
Reviewing dependencies,Building Java classes,-0.00030418757635699835,0.00030418757635699835,-0.00030418757635699835
Running integration tests,Building Java classes,0.0010477228654978705,0.0010477228654978705,0.0010477228654978705
Running linter checks,Building Java classes,0.0005893991917613848,0.0005893991917613848,0.0005893991917613848
Running performance tests,Building Java classes,0.0016306473486478892,0.0016306473486478892,0.0016306473486478892
Running regression tests,Building Java classes,0.006609706912748632,0.006609706912748632,0.003691168040435875
Running security scan,Building Java classes,0.0020523226155604746,0.0020523226155604746,0.0020523226155604746
Running smoke tests,Building Java classes,0.029663975950391604,0.029663975950391604,0.028017158203229277
Running unit tests,Building Java classes,0.11141258909178997,0.11141258909178997,0.11141258909178997
Scanning for secrets in code,Building Java classes,-0.022553670872967547,0.022553670872967547,-0.022553670872967547
Seeding database,Building Java classes,0.0012490848213381977,0.0012490848213381977,0.0012490848213381977
Sending Slack notification,Building Java classes,0.0002023855453639805,0.0002023855453639805,0.0002023855453639805
Sending report via email,Building Java classes,0.001139087721972124,0.001139087721972124,0.001139087721972124
Signing release packages,Building Java classes,-0.006055825172411554,0.006055825172411554,-0.006055825172411554
Starting CI job,Building Java classes,-0.0015617262743822216,0.0015617262743822216,-0.0009219615930032566
Syncing mirrors,Building Java classes,0.0001308963617245088,0.0001308963617245088,8.225184950133892e-05
Syncing with GitHub,Building Java classes,0.025519573353619703,0.025519573353619703,0.025074234928076585
"TRACE socket recv timeout, backing off 200ms",Building Java classes,-0.0009186208567239237,0.0009186208567239237,-0.0008642201599273835
Tagging Docker image,Building Java classes,-0.0005576802457235641,0.0005576802457235641,-0.0005576802457235641
Triggering downstream jobs,Building Java classes,-0.000753132821109749,0.000753132821109749,-3.818040755524505e-05
Triggering webhook,Building Java classes,-6.627667188265524e-05,6.627667188265524e-05,-6.627667188265524e-05
Uploading crash reports,Building Java classes,-0.0008145853646680581,0.0008145853646680581,-0.0008145853646680581
Uploading logs to S3,Building Java classes,-0.0005934178738221369,0.0005934178738221369,-0.0005934178738221369
Uploading sourcemaps,Building Java classes,0.0017472165222825104,0.0017472165222825104,0.00054039928781313
Validating Kubernetes manifests,Building Java classes,-0.0003995495674138579,0.0003995495674138579,-0.0003995495674138579
Validating deployment,Building Java classes,0.0011365796047128418,0.0011365796047128418,0.0003369792764064769
Verifying checksums,Building Java classes,0.0008886834268058486,0.0008886834268058486,0.0008886834268058486
Verifying dependency integrity,Building Java classes,0.001033828666373954,0.001033828666373954,0.000412695267613827
Verifying digital signatures,Building Java classes,0.00012090823139104142,0.00012090823139104142,0.00012090823139104142
Verifying git tag signature,Building Java classes,-0.0007207587952802361,0.0007207587952802361,-0.0007207587952802361
Verifying service health checks,Building Java classes,-0.003653134141576003,0.003653134141576003,-0.003653134141576003
WARN retrying connection to mirror (attempt 3/5),Building Java classes,-0.0013951668888857014,0.0013951668888857014,-0.0013951668888857014
^[[0;31mANSI color spill^[[0m,Building Java classes,-0.0007465489528043663,0.0007465489528043663,-0.0007465489528043663
dmesg: CPU soft lockup detected on core 3,Building Java classes,0.0031389685548980613,0.0031389685548980613,0.001674508166111148
java.lang.NullPointerException at com.example.Main:142,Building Java classes,-0.0018338883243183765,0.0018338883243183765,-0.0018338883243183765
Analyzing CPU usage,Checking database connectivity,-0.00037974085849500804,0.00037974085849500804,-0.00037974085849500804
Analyzing historical trends,Checking database connectivity,0.0014174159102058365,0.0014174159102058365,0.0014174159102058365
Archiving build artifacts,Checking database connectivity,-0.0012904601707954334,0.0012904601707954334,-0.0012904601707954334
Building CXX object,Checking database connectivity,0.0004670147340794454,0.0004670147340794454,0.0004670147340794454
Checking disk space,Checking database connectivity,0.0012607262925748016,0.0012607262925748016,0.0012607262925748016
Cleaning Docker cache,Checking database connectivity,0.00028923228663961493,0.00028923228663961493,0.00028923228663961493
Compiling TypeScript files,Checking database connectivity,0.000815273411268941,0.000815273411268941,0.000815273411268941
Converting markdown to HTML,Checking database connectivity,0.0022541175472031065,0.0022541175472031065,0.0022541175472031065
Creating Jira ticket,Checking database connectivity,0.00024305885779752462,0.00024305885779752462,0.00024305885779752462
Creating release notes,Checking database connectivity,0.0024795483497327517,0.0024795483497327517,0.0024795483497327517
Creating version header,Checking database connectivity,0.0018359312245053452,0.0018359312245053452,0.0018359312245053452
Decrypting configuration files,Checking database connectivity,0.5343107257903675,0.5343107257903675,0.5343107257903675
Deploying to staging environment,Checking database connectivity,0.00040060061134586605,0.00040060061134586605,0.00040060061134586605
Encrypting artifacts,Checking database connectivity,0.007703848925365126,0.007703848925365126,0.007703848925365126
Generating documentation with Doxygen,Checking database connectivity,-0.0006646519549410328,0.0006646519549410328,-0.0006646519549410328
Logging health status,Checking database connectivity,6.470653801773041e-05,6.470653801773041e-05,6.470653801773041e-05
Optimizing assets,Checking database connectivity,0.18865733308416424,0.18865733308416424,0.18865733308416424
Pulling Docker base image,Checking database connectivity,-0.002394886217534187,0.002394886217534187,-0.0013483367503296455
Pushing Docker image,Checking database connectivity,0.11537582624663593,0.11537582624663593,0.11537582624663593
Rebasing branch,Checking database connectivity,0.00010586950746410675,0.00010586950746410675,0.00010586950746410675
Running integration tests,Checking database connectivity,-4.849751440822877e-05,4.849751440822877e-05,-4.849751440822877e-05
Running performance tests,Checking database connectivity,0.009481564787455639,0.009481564787455639,0.0014502782366890969
Running regression tests,Checking database connectivity,-0.16970593049288882,0.16970593049288882,-0.16970593049288882
Running smoke tests,Checking database connectivity,0.003413868066556631,0.003413868066556631,0.003413868066556631
Running unit tests,Checking database connectivity,0.004394897805385382,0.004394897805385382,0.004394897805385382
Scanning for secrets in code,Checking database connectivity,-0.003175420500141172,0.003175420500141172,-0.003175420500141172
